app,review,rating,date
BOA,Review,5,2024-08-06T18:00:43
BOA,Goood,4,2024-08-06T16:21:08
BOA,Ok,5,2024-08-06T15:33:00
BOA,👎👎👎👎👎👎👎👎👎,1,2024-08-06T00:59:16
BOA,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04T13:53:44
BOA,The previous version is better it doesn't work,1,2024-08-04T09:16:27
BOA,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03T23:59:13
BOA,ok,5,2024-08-03T22:37:02
BOA,Nice,5,2024-08-03T11:16:43
BOA,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03T11:00:33
BOA,Great,5,2024-08-03T10:20:06
BOA,It's a useless app,1,2024-08-02T09:54:12
BOA,"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01T19:04:25
BOA,Poor network,1,2024-08-01T08:48:09
BOA,Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31T23:20:53
BOA,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31T15:03:12
BOA,"It's not working totally, what a useless app is it,",1,2024-07-31T13:54:39
BOA,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31T09:01:07
BOA,this is so disappointing app 😞,1,2024-07-31T00:37:56
BOA,አቢስኒያ የሁሉም ምርጫ,5,2024-07-29T17:48:26
BOA,Ok,5,2024-07-29T10:47:11
BOA,Nays,5,2024-07-28T20:19:24
BOA,The worst app,1,2024-07-28T18:35:54
BOA,it can't even open and only display error messages,1,2024-07-27T21:01:32
BOA,not active,1,2024-07-27T15:39:42
BOA,To get good quality,5,2024-07-27T09:22:10
BOA,አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26T11:36:44
BOA,uselss app dont download,1,2024-07-26T11:36:14
BOA,"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25T23:24:26
BOA,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25T12:35:54
BOA,Corrupted and poor app,1,2024-07-24T18:58:27
BOA,Good,1,2024-07-24T11:51:19
BOA,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24T10:27:07
BOA,Nice,5,2024-07-24T09:54:06
BOA,FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23T23:29:08
BOA,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23T18:53:32
BOA,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23T18:36:47
BOA,Poor application. It turned off by itself,1,2024-07-23T16:06:20
BOA,Okay,5,2024-07-23T15:54:10
BOA,Allowed,5,2024-07-23T15:41:00
BOA,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23T10:35:15
BOA,we want international mobile banking,1,2024-07-22T23:31:31
BOA,"screenshot isn't working, Please modify it",2,2024-07-22T17:38:15
BOA,Naziriet measho 89160437,1,2024-07-22T00:45:21
BOA,Ahmed Mohammed husen,3,2024-07-21T19:33:55
BOA,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19T22:15:38
BOA,I have experiance,5,2024-07-19T22:12:05
BOA,The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19T18:36:11
BOA,Wow,5,2024-07-19T16:21:51
BOA,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19T09:35:32
BOA,ርይርፍ,3,2024-07-19T08:11:01
BOA,The previous application is much better than this one,1,2024-07-18T17:40:55
BOA,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18T11:45:25
BOA,mal,5,2024-07-16T23:55:56
BOA,It is not working at all,1,2024-07-16T20:29:37
BOA,Excellent,5,2024-07-16T19:57:45
BOA,The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16T16:37:32
BOA,Wow,5,2024-07-16T13:01:39
